,,,,,,,,,,,,,,,,,,,,,,,,,,
RBM3,27074,1,,RBN3,26944,-2,,RBQ3,26707,1,,RBU3,26387,-1,,RBV3,24961,1,,RBX3,24734,1,,RBZ3,24607,-1
RBM3,27084,1,,RBN3,26952,1,,RBQ3,26707,1,,RBU3,26387,-1,,RBV3,24961,1,,RBX3,24734,1,,RBZ3,24607,-1
RBM3,27084,-1,,RBN3,26952,1,,RBQ3,26707,2,,RBU3,26387,-2,,RBV3,24961,1,,RBX3,24734,1,,RBZ3,24607,-1
RBM3,27084,-1,,RBN3,26959,1,,RBQ3,26707,2,,RBU3,26387,-2,,RBV3,24962,1,,RBX3,24755,2,,RBZ3,24607,-1
RBM3,27094,1,,RBN3,26959,1,,RBQ3,26707,1,,RBU3,26387,-1,,RBV3,24963,1,,RBX3,24755,2,,RBZ3,24607,-1
RBM3,27094,-2,,RBN3,26959,1,,RBQ3,26707,1,,RBU3,26387,-1,,RBV3,24963,2,,RBX3,24755,1,,RBZ3,24607,-1
RBM3,27099,-1,,RBN3,26959,1,,RBQ3,26707,2,,RBU3,26387,-2,,RBV3,24963,2,,RBX3,24755,1,,RBZ3,24607,-1
RBM3,27099,-1,,RBN3,26959,1,,RBQ3,26717,2,,RBU3,26398,-1,,RBV3,24963,2,,RBX3,24755,1,,RBZ3,24607,-1
RBM3,27100,-2,,RBN3,26959,1,,RBQ3,26717,1,,RBU3,26398,-1,,RBV3,24963,2,,RBX3,24755,2,,RBZ3,24607,-1
RBM3,27100,-1,,RBN3,26962,2,,RBQ3,26717,2,,RBU3,26398,-1,,RBV3,24963,2,,RBX3,24755,1,,RBZ3,24607,-1
RBM3,27100,-1,,RBN3,26967,1,,RBQ3,26719,-1,,RBU3,26400,-1,,RBV3,24963,2,,RBX3,24757,1,,RBZ3,24617,4
RBM3,27104,1,,RBN3,26967,1,,RBQ3,26719,2,,RBU3,26400,-1,,RBV3,24963,2,,RBX3,24757,1,,RBZ3,24617,5
RBM3,27104,-2,,RBN3,26968,2,,RBQ3,26730,1,,RBU3,26400,-2,,RBV3,24971,-1,,RBX3,24757,1,,RBZ3,24617,1
RBM3,27127,-1,,RBN3,26968,1,,RBQ3,26730,1,,RBU3,26400,-2,,RBV3,24971,-1,,RBX3,24757,1,,RBZ3,24642,1
RBM3,27128,1,,RBN3,26968,1,,RBQ3,26730,1,,RBU3,26401,-2,,RBV3,24971,-1,,RBX3,24757,1,,RBZ3,24683,-1
RBM3,27128,1,,RBN3,26972,2,,RBQ3,26735,-1,,RBU3,26401,-1,,RBV3,24991,-2,,RBX3,24757,1,,RBZ3,24683,-1
RBM3,27128,1,,RBN3,26977,-1,,RBQ3,26738,1,,RBU3,26401,-2,,RBV3,24991,-2,,RBX3,24757,1,,RBZ3,24683,-1
RBM3,27128,1,,RBN3,26983,-1,,RBQ3,26740,-1,,RBU3,26402,-2,,RBV3,24991,-1,,RBX3,24757,1,,RBZ3,24683,-1
RBM3,27137,-1,,RBN3,26983,-1,,RBQ3,26740,-1,,RBU3,26402,-2,,RBV3,24991,-1,,RBX3,24757,1,,RBZ3,24683,-1
RBM3,27139,1,,RBN3,26983,-1,,RBQ3,26740,-1,,RBU3,26402,-2,,RBV3,24991,-1,,RBX3,24760,-1,,RBZ3,24707,-5
RBM3,27139,1,,RBN3,26983,-1,,RBQ3,26740,-1,,RBU3,26403,-2,,RBV3,24991,-2,,RBX3,24761,1,,RBZ3,24707,-1
RBM3,27139,1,,RBN3,26987,1,,RBQ3,26741,-1,,RBU3,26403,-2,,RBV3,24991,-1,,RBX3,24762,1,,RBZ3,24707,-4
RBM3,27139,1,,RBN3,27001,-1,,RBQ3,26741,-1,,RBU3,26410,-1,,RBV3,24993,1,,RBX3,24764,1,,RBZ3,24707,-5
RBM3,27140,1,,RBN3,27001,-1,,RBQ3,26745,-1,,RBU3,26410,-1,,RBV3,24993,1,,RBX3,24765,1,,RBZ3,24707,-1
RBM3,27148,1,,RBN3,27001,-1,,RBQ3,26751,1,,RBU3,26411,-1,,RBV3,24993,1,,RBX3,24765,1,,RBZ3,24707,-4
RBM3,27148,1,,RBN3,27001,-1,,RBQ3,26751,3,,RBU3,26431,-1,,RBV3,24998,-1,,RBX3,24765,1,,RBZ3,24729,2
RBM3,27149,1,,RBN3,27002,1,,RBQ3,26751,3,,RBU3,26431,-3,,RBV3,24999,-1,,RBX3,24765,1,,RBZ3,24729,2
RBM3,27149,1,,RBN3,27003,-1,,RBQ3,26751,3,,RBU3,26431,-3,,RBV3,25001,-1,,RBX3,24765,2,,RBZ3,24729,2
RBM3,27152,-1,,RBN3,27003,-1,,RBQ3,26751,3,,RBU3,26431,-3,,RBV3,25002,-1,,RBX3,24765,1,,RBZ3,24729,2
RBM3,27156,-1,,RBN3,27003,-1,,RBQ3,26751,1,,RBU3,26431,-3,,RBV3,25002,-1,,RBX3,24792,1,,RBZ3,24729,4
RBM3,27156,-3,,RBN3,27003,-1,,RBQ3,26751,3,,RBU3,26431,-1,,RBV3,25002,-2,,RBX3,24794,1,,RBZ3,24729,4
RBM3,27160,-4,,RBN3,27003,-1,,RBQ3,26751,3,,RBU3,26431,-3,,RBV3,25002,-1,,RBX3,24794,1,,RBZ3,24729,2
RBM3,27163,-4,,RBN3,27003,-1,,RBQ3,26751,3,,RBU3,26431,-3,,RBV3,25003,-1,,RBX3,24794,1,,RBZ3,24732,1
RBM3,27163,-2,,RBN3,27006,1,,RBQ3,26751,3,,RBU3,26431,-3,,RBV3,25003,-1,,RBX3,24794,1,,RBZ3,24733,2
RBM3,27163,-4,,RBN3,27006,1,,RBQ3,26751,3,,RBU3,26431,-3,,RBV3,25005,1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27164,-6,,RBN3,27006,3,,RBQ3,26751,1,,RBU3,26431,-3,,RBV3,25005,1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27167,-1,,RBN3,27007,-1,,RBQ3,26751,2,,RBU3,26431,-1,,RBV3,25005,1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27167,-1,,RBN3,27010,4,,RBQ3,26751,3,,RBU3,26431,-2,,RBV3,25023,1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27167,-1,,RBN3,27010,-1,,RBQ3,26751,3,,RBU3,26431,-3,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27167,-1,,RBN3,27010,-1,,RBQ3,26751,2,,RBU3,26431,-3,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27167,-1,,RBN3,27010,-1,,RBQ3,26753,-1,,RBU3,26431,-2,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27168,-1,,RBN3,27010,-1,,RBQ3,26764,-1,,RBU3,26436,-1,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27168,-1,,RBN3,27010,-1,,RBQ3,26767,1,,RBU3,26436,-1,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27168,-1,,RBN3,27010,-1,,RBQ3,26767,1,,RBU3,26436,-1,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27010,-1,,RBQ3,26771,-1,,RBU3,26436,-1,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27013,4,,RBQ3,26771,1,,RBU3,26436,-1,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27013,2,,RBQ3,26771,1,,RBU3,26436,-1,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27013,4,,RBQ3,26771,1,,RBU3,26436,-1,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27014,6,,RBQ3,26771,1,,RBU3,26436,-1,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27015,1,,RBQ3,26771,1,,RBU3,26436,-1,,RBV3,25033,-1,,RBX3,24794,1,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27017,1,,RBQ3,26771,1,,RBU3,26437,-1,,RBV3,25033,-1,,RBX3,24795,1,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27017,1,,RBQ3,26772,1,,RBU3,26437,-1,,RBV3,25033,-1,,RBX3,24847,-2,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27017,1,,RBQ3,26773,-1,,RBU3,26437,-1,,RBV3,25033,-1,,RBX3,24847,-1,,RBZ3,24733,1
RBM3,27175,-1,,RBN3,27017,1,,RBQ3,26775,1,,RBU3,26437,-1,,RBV3,25033,-1,,RBX3,24847,-1,,RBZ3,24734,-1
RBM3,27175,-1,,RBN3,27017,1,,RBQ3,26777,1,,RBU3,26437,-1,,RBV3,25033,-1,,RBX3,24847,-1,,RBZ3,24740,1
RBM3,27176,-1,,RBN3,27017,1,,RBQ3,26777,1,,RBU3,26448,-1,,RBV3,25033,-1,,RBX3,24847,-1,,RBZ3,24741,1
RBM3,27176,-1,,RBN3,27017,1,,RBQ3,26777,1,,RBU3,26448,-1,,RBV3,25033,-1,,RBX3,24847,-1,,RBZ3,24741,-1
RBM3,27176,-1,,RBN3,27017,1,,RBQ3,26778,-1,,RBU3,26448,-1,,RBV3,25033,-1,,RBX3,24847,-1,,RBZ3,24741,-1
RBM3,27176,-1,,RBN3,27020,1,,RBQ3,26778,-1,,RBU3,26448,-1,,RBV3,25033,-1,,RBX3,24847,-1,,RBZ3,24741,-1
RBM3,27176,-1,,RBN3,27020,1,,RBQ3,26778,-1,,RBU3,26449,-1,,RBV3,25033,-1,,RBX3,24847,-1,,RBZ3,24741,-1
RBM3,27176,-1,,RBN3,27020,1,,RBQ3,26778,1,,RBU3,26449,-1,,RBV3,25033,1,,RBX3,24847,-1,,RBZ3,24741,-2
RBM3,27176,-1,,RBN3,27030,1,,RBQ3,26778,1,,RBU3,26449,-1,,RBV3,25033,1,,RBX3,24847,-1,,RBZ3,24741,-2
RBM3,27176,-1,,RBN3,27034,1,,RBQ3,26778,1,,RBU3,26464,-1,,RBV3,25033,1,,RBX3,24847,-1,,RBZ3,24745,-1
RBM3,27176,-1,,RBN3,27034,1,,RBQ3,26778,1,,RBU3,26464,-3,,RBV3,25033,1,,RBX3,24847,-1,,RBZ3,24745,-1
RBM3,27176,-1,,RBN3,27034,1,,RBQ3,26784,1,,RBU3,26464,-3,,RBV3,25033,1,,RBX3,24847,-1,,RBZ3,24745,-1
RBM3,27176,-1,,RBN3,27034,1,,RBQ3,26784,3,,RBU3,26464,-3,,RBV3,25047,2,,RBX3,24847,-1,,RBZ3,24746,10
RBM3,27176,-1,,RBN3,27034,1,,RBQ3,26784,3,,RBU3,26464,-3,,RBV3,25047,2,,RBX3,24847,-1,,RBZ3,24748,-1
RBM3,27176,-1,,RBN3,27034,1,,RBQ3,26784,3,,RBU3,26464,-3,,RBV3,25047,1,,RBX3,24847,-1,,RBZ3,24748,-1
RBM3,27176,-3,,RBN3,27034,1,,RBQ3,26784,3,,RBU3,26464,-2,,RBV3,25047,1,,RBX3,24847,-1,,RBZ3,24748,-1
RBM3,27176,-10,,RBN3,27035,1,,RBQ3,26784,3,,RBU3,26467,-1,,RBV3,25047,1,,RBX3,24847,-1,,RBZ3,24748,-1
RBM3,27176,-1,,RBN3,27035,1,,RBQ3,26784,2,,RBU3,26467,-1,,RBV3,25047,1,,RBX3,24847,-1,,RBZ3,24748,-1
RBM3,27236,-1,,RBN3,27035,1,,RBQ3,26788,-1,,RBU3,26481,2,,RBV3,25047,1,,RBX3,24853,-2,,RBZ3,24748,-1
RBM3,27253,-2,,RBN3,27035,1,,RBQ3,26797,-1,,RBU3,26482,-2,,RBV3,25047,1,,RBX3,24853,-2,,RBZ3,24748,-1
RBM3,27257,5,,RBN3,27035,1,,RBQ3,26797,-1,,RBU3,26482,-2,,RBV3,25048,2,,RBX3,24853,-2,,RBZ3,24748,-1
RBM3,27257,1,,RBN3,27035,1,,RBQ3,26798,-1,,RBU3,26482,-1,,RBV3,25048,2,,RBX3,24853,-2,,RBZ3,24748,-1
RBM3,27257,4,,RBN3,27035,1,,RBQ3,26798,-1,,RBU3,26482,-1,,RBV3,25048,2,,RBX3,24853,-4,,RBZ3,24748,-1
RBM3,27257,5,,RBN3,27035,3,,RBQ3,26798,-1,,RBU3,26482,-1,,RBV3,25048,2,,RBX3,24853,-4,,RBZ3,24749,-2
RBM3,27257,1,,RBN3,27036,10,,RBQ3,26798,1,,RBU3,26482,-1,,RBV3,25049,2,,RBX3,24853,-2,,RBZ3,24749,-1
RBM3,27257,4,,RBN3,27039,1,,RBQ3,26805,1,,RBU3,26482,-1,,RBV3,25049,2,,RBX3,24854,-1,,RBZ3,24749,-1
RBM3,27265,-1,,RBN3,27039,1,,RBQ3,26805,1,,RBU3,26482,-1,,RBV3,25049,2,,RBX3,24854,-1,,RBZ3,24749,-1
RBM3,27267,-1,,RBN3,27040,1,,RBQ3,26805,1,,RBU3,26482,2,,RBV3,25049,2,,RBX3,24854,-1,,RBZ3,24750,-1
RBM3,27267,-1,,RBN3,27040,1,,RBQ3,26805,1,,RBU3,26482,2,,RBV3,25049,2,,RBX3,24854,-1,,RBZ3,24750,-1
RBM3,27267,-1,,RBN3,27040,1,,RBQ3,26805,1,,RBU3,26482,2,,RBV3,25049,2,,RBX3,24854,-1,,RBZ3,24750,1
RBM3,27267,-1,,RBN3,27087,1,,RBQ3,26805,1,,RBU3,26482,2,,RBV3,25049,2,,RBX3,24854,-1,,RBZ3,24750,1
RBM3,27267,-1,,RBN3,27103,2,,RBQ3,26805,1,,RBU3,26482,2,,RBV3,25050,2,,RBX3,24856,1,,RBZ3,24750,1
RBM3,27267,-1,,RBN3,27108,1,,RBQ3,26805,1,,RBU3,26482,-2,,RBV3,25050,2,,RBX3,24856,1,,RBZ3,24757,1
RBM3,27267,-1,,RBN3,27147,-1,,RBQ3,26805,1,,RBU3,26482,-2,,RBV3,25050,2,,RBX3,24856,1,,RBZ3,24757,1
RBM3,27305,1,,RBN3,27155,-1,,RBQ3,26805,1,,RBU3,26482,-2,,RBV3,25050,2,,RBX3,24858,-1,,RBZ3,24759,1
RBM3,27319,1,,RBN3,27156,-1,,RBQ3,26805,1,,RBU3,26482,-2,,RBV3,25050,2,,RBX3,24860,-10,,RBZ3,24759,2
RBM3,27320,1,,RBN3,27160,-1,,RBQ3,26820,-1,,RBU3,26482,-2,,RBV3,25050,2,,RBX3,24861,1,,RBZ3,24759,1
RBM3,27320,2,,RBN3,27160,-2,,RBQ3,26820,-1,,RBU3,26482,-2,,RBV3,25051,2,,RBX3,24861,1,,RBZ3,24759,1
RBM3,27320,1,,RBN3,27160,-1,,RBQ3,26820,-1,,RBU3,26482,-2,,RBV3,25051,2,,RBX3,24863,-1,,RBZ3,24759,1
RBM3,27320,1,,RBN3,27160,-1,,RBQ3,26820,1,,RBU3,26482,-2,,RBV3,25051,2,,RBX3,24863,-1,,RBZ3,24759,1
RBM3,27320,1,,RBN3,27160,-1,,RBQ3,26820,1,,RBU3,26482,1,,RBV3,25052,2,,RBX3,24863,-1,,RBZ3,24759,1
RBM3,27320,-1,,RBN3,27161,-1,,RBQ3,26820,1,,RBU3,26482,1,,RBV3,25052,-1,,RBX3,24863,-1,,RBZ3,24759,1
RBM3,27325,-1,,RBN3,27162,-1,,RBQ3,26820,1,,RBU3,26482,1,,RBV3,25052,-1,,RBX3,24863,-1,,RBZ3,24759,1
RBM3,27325,2,,RBN3,27162,-1,,RBQ3,26820,1,,RBU3,26482,1,,RBV3,25052,-1,,RBX3,24865,2,,RBZ3,24759,2
RBM3,27327,1,,RBN3,27165,-1,,RBQ3,26820,1,,RBU3,26482,2,,RBV3,25052,-1,,RBX3,24865,1,,RBZ3,24759,1
RBM3,27343,1,,RBN3,27166,-2,,RBQ3,26820,1,,RBU3,26482,2,,RBV3,25052,-1,,RBX3,24865,1,,RBZ3,24759,1
RBM3,27344,-1,,RBN3,27169,-1,,RBQ3,26820,1,,RBU3,26482,-2,,RBV3,25052,-1,,RBX3,24865,1,,RBZ3,24759,1
RBM3,27350,1,,RBN3,27171,-1,,RBQ3,26820,1,,RBU3,26482,-2,,RBV3,25052,-1,,RBX3,24865,1,,RBZ3,24759,1
RBM3,27350,2,,RBN3,27177,-1,,RBQ3,26820,1,,RBU3,26482,-2,,RBV3,25052,-1,,RBX3,24865,1,,RBZ3,24759,1
RBM3,27350,-1,,RBN3,27177,-1,,RBQ3,26820,1,,RBU3,26482,-2,,RBV3,25052,-1,,RBX3,24865,1,,RBZ3,24759,1
RBM3,27356,-1,,RBN3,27182,1,,RBQ3,26820,1,,RBU3,26482,-2,,RBV3,25052,-1,,RBX3,24865,1,,RBZ3,24759,1
RBM3,27370,2,,RBN3,27182,-2,,RBQ3,26820,1,,RBU3,26482,-2,,RBV3,25053,-1,,RBX3,24865,1,,RBZ3,24759,1
RBM3,27515,1,,RBN3,27184,-1,,RBQ3,26820,1,,RBU3,26482,-2,,RBV3,25053,-1,,RBX3,24865,1,,RBZ3,24760,9
RBM3,27539,1,,RBN3,27185,-1,,RBQ3,26820,1,,RBU3,26482,-2,,RBV3,25053,-1,,RBX3,24865,1,,RBZ3,24760,1
RBM3,27541,1,,RBN3,27185,-2,,RBQ3,26820,1,,RBU3,26482,1,,RBV3,25053,-1,,RBX3,24865,1,,RBZ3,24760,2
RBM3,27543,1,,RBN3,27216,-2,,RBQ3,26820,1,,RBU3,26482,1,,RBV3,25055,2,,RBX3,24865,1,,RBZ3,24760,1
RBM3,27550,1,,RBN3,27339,-2,,RBQ3,26820,1,,RBU3,26482,1,,RBV3,25057,-1,,RBX3,24865,1,,RBZ3,24760,1
RBM3,27550,1,,RBN3,27339,-1,,RBQ3,26820,1,,RBU3,26482,1,,RBV3,25058,-2,,RBX3,24865,-1,,RBZ3,24760,1
RBM3,27550,-1,,RBN3,27344,-1,,RBQ3,26820,1,,RBU3,26482,1,,RBV3,25058,-2,,RBX3,24865,-1,,RBZ3,24760,1
RBM3,27550,1,,RBN3,27372,-1,,RBQ3,26825,-1,,RBU3,26482,1,,RBV3,25058,-2,,RBX3,24865,-1,,RBZ3,24760,1
RBM3,27550,2,,RBN3,27373,-1,,RBQ3,26825,-1,,RBU3,26482,1,,RBV3,25058,-1,,RBX3,24865,-1,,RBZ3,24760,1
RBM3,27550,-1,,RBN3,27375,-2,,RBQ3,26825,-1,,RBU3,26482,1,,RBV3,25059,2,,RBX3,24865,-1,,RBZ3,24760,1
RBM3,27550,1,,RBN3,27378,-1,,RBQ3,26825,-1,,RBU3,26482,1,,RBV3,25060,2,,RBX3,24865,-1,,RBZ3,24760,1
RBM3,27552,1,,RBN3,27378,-1,,RBQ3,26825,-1,,RBU3,26482,1,,RBV3,25060,2,,RBX3,24866,-1,,RBZ3,24760,1
RBM3,27557,1,,RBN3,27379,-1,,RBQ3,26825,-1,,RBU3,26482,-2,,RBV3,25060,2,,RBX3,24867,-1,,RBZ3,24764,1
RBM3,27559,1,,RBN3,27379,-1,,RBQ3,26825,-1,,RBU3,26482,-2,,RBV3,25060,2,,RBX3,24868,-1,,RBZ3,24768,-1
RBM3,27559,1,,RBN3,27379,-1,,RBQ3,26834,-1,,RBU3,26482,-2,,RBV3,25060,2,,RBX3,24868,-1,,RBZ3,24768,-1
RBM3,27559,1,,RBN3,27379,-1,,RBQ3,26834,-1,,RBU3,26482,-2,,RBV3,25060,2,,RBX3,24869,-1,,RBZ3,24768,-1
RBM3,27559,1,,RBN3,27379,-2,,RBQ3,26834,-1,,RBU3,26482,-2,,RBV3,25061,2,,RBX3,24873,-1,,RBZ3,24768,-1
RBM3,27560,1,,RBN3,27379,-1,,RBQ3,26834,-1,,RBU3,26482,1,,RBV3,25061,2,,RBX3,24873,-1,,RBZ3,24768,-1
RBM3,27560,1,,RBN3,27380,-1,,RBQ3,26834,-1,,RBU3,26482,1,,RBV3,25061,2,,RBX3,24873,-1,,RBZ3,24768,-1
RBM3,27560,1,,RBN3,27380,-1,,RBQ3,26834,-1,,RBU3,26482,1,,RBV3,25061,2,,RBX3,24873,-2,,,,
RBM3,27562,1,,RBN3,27381,-1,,RBQ3,26834,-1,,RBU3,26482,1,,RBV3,25061,2,,RBX3,24873,-1,,,,
RBM3,27562,1,,RBN3,27381,-1,,RBQ3,26834,-1,,RBU3,26482,2,,RBV3,25061,2,,RBX3,24873,-1,,,,
RBM3,27562,1,,RBN3,27381,-1,,RBQ3,26834,-1,,RBU3,26483,2,,RBV3,25061,2,,RBX3,24873,-1,,,,
RBM3,27568,1,,RBN3,27381,-1,,RBQ3,26834,-1,,RBU3,26484,1,,RBV3,25061,2,,RBX3,24873,-1,,,,
RBM3,27568,1,,RBN3,27383,-1,,RBQ3,26834,2,,RBU3,26492,-2,,RBV3,25061,2,,RBX3,24873,-1,,,,
RBM3,27569,1,,RBN3,27383,-1,,RBQ3,26834,1,,RBU3,26492,-2,,RBV3,25062,1,,RBX3,24873,-1,,,,
RBM3,27570,-1,,RBN3,27384,-1,,RBQ3,26834,1,,RBU3,26492,-2,,RBV3,25062,2,,RBX3,24873,-1,,,,
RBM3,27570,2,,RBN3,27384,-1,,RBQ3,26838,-1,,RBU3,26492,-1,,RBV3,25062,2,,RBX3,24873,-2,,,,
RBM3,27576,1,,RBN3,27384,-1,,RBQ3,26838,-1,,RBU3,26492,-2,,RBV3,25062,2,,RBX3,24873,-1,,,,
RBM3,27576,1,,RBN3,27384,-1,,RBQ3,26839,-2,,RBU3,26492,-2,,RBV3,25062,2,,RBX3,24873,-1,,,,
RBM3,27576,1,,RBN3,27388,-1,,RBQ3,26839,1,,RBU3,26492,-2,,RBV3,25063,-2,,RBX3,24873,-1,,,,
RBM3,27576,1,,RBN3,27388,-1,,RBQ3,26839,1,,RBU3,26492,-2,,RBV3,25063,-2,,RBX3,24873,-1,,,,
RBM3,27576,1,,RBN3,27388,-1,,RBQ3,26841,-1,,RBU3,26492,2,,RBV3,25063,-2,,RBX3,24873,-1,,,,
RBM3,27576,1,,RBN3,27389,-1,,RBQ3,26843,-1,,RBU3,26492,2,,RBV3,25063,2,,RBX3,24873,-1,,,,
RBM3,27576,1,,RBN3,27389,-1,,RBQ3,26845,-1,,RBU3,26492,2,,RBV3,25063,-2,,RBX3,24873,-1,,,,
RBM3,27576,1,,RBN3,27389,-1,,RBQ3,26848,-1,,RBU3,26492,2,,RBV3,25063,-1,,RBX3,24873,-1,,,,
RBM3,27576,1,,RBN3,27389,-1,,RBQ3,26848,-1,,RBU3,26492,-2,,RBV3,25063,-1,,RBX3,24873,-1,,,,
RBM3,27576,-1,,RBN3,27389,-1,,RBQ3,26866,1,,RBU3,26492,-2,,RBV3,25063,1,,RBX3,24874,-9,,,,
RBM3,27576,-1,,RBN3,27389,-1,,RBQ3,26869,1,,RBU3,26492,-2,,RBV3,25064,-2,,RBX3,24874,-1,,,,
RBM3,27576,-1,,RBN3,27389,-1,,RBQ3,26870,1,,RBU3,26492,-2,,RBV3,25064,-2,,RBX3,24874,-2,,,,
RBM3,27576,1,,RBN3,27390,-1,,RBQ3,26870,1,,RBU3,26492,-2,,RBV3,25064,-2,,RBX3,24874,-1,,,,
RBM3,27577,2,,RBN3,27393,-1,,RBQ3,26871,1,,RBU3,26492,1,,RBV3,25064,-2,,RBX3,24874,-1,,,,
RBM3,27577,2,,RBN3,27393,-2,,RBQ3,26871,1,,RBU3,26492,1,,RBV3,25064,-1,,RBX3,24874,-1,,,,
RBM3,27577,2,,RBN3,27393,-1,,RBQ3,26885,1,,RBU3,26492,1,,RBV3,25064,-2,,RBX3,24874,-1,,,,
RBM3,27577,-1,,RBN3,27393,-1,,RBQ3,26902,1,,RBU3,26492,1,,RBV3,25065,-2,,RBX3,24874,-1,,,,
RBM3,27577,1,,RBN3,27400,-1,,RBQ3,26903,1,,RBU3,26492,1,,RBV3,25065,-2,,RBX3,24874,-1,,,,
